"Data Source","World Development Indicators",

"Last Updated Date","2015-07-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Trinidad and Tobago","TTO","GDP (current US$)","NY.GDP.MKTP.CD","535673245.327852","584964613.107648","619322801.753209","678239320.341552","711897510.746459","736573148.749205","723739847.670182","761981451.279267","758899950","779200000","821850000","896763407.324495","1083392306.87854","1308786063.96939","2042002018.07129","2442667524.52124","2500420785.49351","3138666541.94727","3562333316.77893","4602416442.11641","6235874752.2086","6849166227.83859","7989791265.84756","7799749648.39913","7756166525.13097","7375999733.99383","4794361293.67387","4797750182.65253","4496806452.03252","4323035505.88235","5068070423.52941","5362823411.76471","5532117364.70588","4584646137.59936","4947205982.92661","5329214154.85282","5759537843.67805","5737751320.9812","6043710219.04829","6808976096.21717","8154315701.99886","8824873155.62584","9008273516.35786","11235960527.5348","12884712295.9948","15982390299.8491","18369105738.2828","21642269056.737","27870078385.4401","19175139560.6524","20578437536.3533","23541881857.1184","23224918862.1194","24433812700.3709","",
"Tunisia","TUN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","991047619.047619","1040952380.95238","1085714285.71429","1214666666.66667","1289904761.90476","1439238095.2381","1685152604.60491","2237570218.83122","2730787476.28084","3545852328.69808","4328933303.50262","4508139372.17221","5109919571.04558","5968474421.51044","7188899276.68159","8743054698.11088","8428513568.24625","8133538742.82619","8350545840.2699","8254573072.61563","8410185739.96405","9017795297.4069","9696739314.07332","10096292842.1543","10101862385.7077","12290568181.8182","13074782608.6957","15497286295.7938","14608946896.483","15632463424.2784","18030876599.3444","19587322786.1105","20746360430.4187","21803372266.6198","22943685719.103","21473188881.5933","22066101341.4888","23141757277.9136","27453084982.5378","31183139301.4853","32272178403.5147","34377791551.6237","38909334495.2948","44855069425.1877","43455740497.3061","44426016487.355","45951389299.9634","45238860996.5479","46994804035.7204","",
"Turkey","TUR","GDP (current US$)","NY.GDP.MKTP.CD","13983572895.2772","8022222222.22222","8922222222.22222","10355555555.5556","11177777777.7778","11944444444.4444","14122222222.2222","15666666666.6667","17500000000","19466666666.6667","17086956521.7391","16253351206.4343","20431095406.3604","25724381625.4417","35592246949.0309","44639889196.6759","51289719626.1682","58683333333.3333","65152388797.3641","89385456885.4569","68787480273.5402","71039381406.2219","64547523838.8188","61677459416.3044","59989909457.8379","67235334687.1528","75728009962.7878","87172789528.3316","90852814004.9917","107143348667.094","150676291094.21","151041248184.246","159095049487.662","180422327622.308","130690172297.297","169485941048.035","181475555282.555","189834649111.257","269287100882.24","249751469675.263","266567532789.507","196005289735.64","232534560443.206","303005303084.816","392166275622.589","482985910562.689","530900094644.732","647155131936.449","730337495735.69","614553921806.452","731168051903.114","774754155283.582","788863301670.379","823242587404.139","799534963353.895",
"Tuvalu","TUV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8824746.23813152","9365488.11527636","9742603.63358628","9631024.91567838","10887216.9090252","11025679.5147634","12335200.1648586","12701093.9749737","12757405.7922913","13686699.5709539","13741844.5911473","13196254.8666433","15451309.0427519","18230911.0375253","21535683.8836479","21839543.6333183","22903319.50355","27030996.0274377","30290770.2566871","27101312.7916078","31824701.2783331","39313508.6934276","39875708.119439","38322359.5288666","",
"Taiwan, China","TWN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5100405344.57045","4420167588.4735","4258742898.86518","4956587901.54327","4601413521.18254","4257702021.408","4510847189.15431","5255221043.80814","6496195823.93259","7683852496.84499","9345174101.95402","9697847589.16835","10185786170.6903","10383560997.7412","10805600068.6958","11659129814.6988","12825801916.6042","16929976912.6902","18610460326.5437","21501741757.484","27388319369.7089","28574170931.1003","31105430199.9997","33561501962.0051","38808657767.0614","44333456244.744","49183884817.4917",
"Uganda","UGA","GDP (current US$)","NY.GDP.MKTP.CD","423008385.744235","441524109.014675","449012578.616352","516147798.742138","589056603.773585","884873949.579832","925770308.123249","967647058.823529","1037815126.05042","1169047619.04762","1260084033.61345","1417787114.84594","1491596638.65546","1702521008.40336","2100142653.35235","2359555555.55556","2447300000","2936470588.23529","2420260869.56522","2139025000","1244610000","1337300000","2177500000","2240333333.33333","3615647477.05434","3519666338.52454","3923232122.12784","6269511614.66235","6508931651.66667","5276480985.99937","4304398865.88268","3321729057.12215","2857457860.05088","3220439044.18949","3990430446.71216","5755818947.42125","6044585326.938","6269333313.17108","6584815846.52754","5998563257.94659","6193246837.09687","5840503868.57246","6178563590.89254","6336696288.98214","7940362799.17997","9013834373.41246","9942597779.99265","12292813603.2327","14239026629.639","16992871611.806","18803852465.5721","18661302214.6539","23724745221.3921","24703249696.0442","26312399301.4086",
"Ukraine","UKR","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","64087694038.2333","74703517902.6642","82707004265.9254","81456431291.9234","77464043753.2963","73942294099.2892","65648559194.6496","52549555009.5044","48213868185.1625","44558077827.135","50150399813.1328","41883241479.9014","31580639053.2013","31261527363.144","38009344576.6088","42392896031.2394","50132953288.203","64883060725.7003","86141530605.8135","107753069306.931","142719009900.99","179992405832.321","117227769791.56","136419300367.962","163159671670.265","175781379051.433","183310146378.081","131805126738.287",
"Upper middle income","UMC","GDP (current US$)","NY.GDP.MKTP.CD","136877659954.558","123018409147.49","128796868483.841","141757586342.585","158188554997.597","177217583776.79","197637999482.526","205085506006.089","214436834234.483","239056935556.912","264355514092.613","290356837154.8","336136460733.999","430040429173.111","541654509469.408","624861446274.462","681372246773.168","759130916336.592","815574863642.824","993624147590.583","1135792462107.9","1238336413623.2","1212251858176.55","1167343649148.17","1247974682038.45","1313306959389.44","1355794818654.53","1371607989239.98","1495818194638.28","1702688037873.39","1956858233755.44","1983476007940.16","2109254195780.42","2381246450206.12","2680343292311.16","3057580845743.34","3384180012974.98","3606093885087.97","3668127178939.77","3519206345369.66","3849105279906.85","3859325295332.71","4032917073474.93","4494912847701.87","5296941188093.04","6306520147937.38","7435752183220.93","9173006950299.11","11103861244527.1","11047516617745.1","13327788063932.5","15905738105286.6","16886484373206.9","18080319930112.1","18808331730421.9",
"Uruguay","URY","GDP (current US$)","NY.GDP.MKTP.CD","1243993170.19614","1549623550.06488","1709221317.6221","1538971680.97818","1974511146.05715","1889185074.97641","1808775748.3991","1598149806.59667","1593701208.51915","2004342741.93548","2137241935.48387","2807342741.93548","2189502774.9206","3964295672.52444","4090252474.21085","3538292267.30118","3667161241.48372","4114664910.57037","4910255622.72032","7181180174.85868","10163020115.7344","11048335541.4933","9178802451.40147","5102281488.72172","4850241442.17643","4732017873.38369","5880112946.89436","7367494222.29317","8213515458.51139","8438951476.06644","9298839655.23138","11206193313.0458","12878157305.7481","15002144584.3663","17474578502.4346","19297663096.5506","20515465834.0682","23969746851.4993","25385928196.3986","23983945190.6167","22823255805.9664","20898788420.0932","13606494599.021","12045627411.0182","13686333821.7864","17362857683.8545","19579457966.0538","23410572634.3147","30366213119.2928","31660911277.0294","40284481651.9021","47962439303.7247","51383858669.8571","57524653093.5083","57471277325.1312",
"United States","USA","GDP (current US$)","NY.GDP.MKTP.CD","543300000000","563300000000","605100000000","638600000000","685800000000","743700000000","815000000000","861700000000","942500000000","1019900000000","1075880000000","1167770000000","1282450000000","1428540000000","1548820000000","1688920000000","1877590000000","2085950000000","2356570000000","2632140000000","2862510000000","3210950000000","3344990000000","3638140000000","4040690000000","4346740000000","4590150000000","4870220000000","5252630000000","5657700000000","5979580000000","6174050000000","6539300000000","6878710000000","7308750000000","7664060000000","8100200000000","8608515000000","9089168000000","9660624000000","10284779000000","10621824000000","10977514000000","11510670000000","12274928000000","13093726000000","13855888000000","14477635000000","14718582000000","14418739000000","14964372000000","15517926000000","16163158000000","16768053000000","17419000000000",
"Uzbekistan","UZB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13360633788.0205","13800167711.5003","12953801760.2414","13099928447.4768","12899074358.1645","13350461529.888","13948892215.5689","14744603773.5849","14988971210.8383","17078465982.0282","13760374487.51","11401351420.1718","9687951055.22541","10128112401.4248","12030023547.8807","14307509838.8053","17030896203.1963","22311393927.8817","27934030937.2157","32816828372.9753","39332770928.9426","45324319955.3884","51183443224.9939","56795656324.5823","62643953021.7594",
"St. Vincent and the Grenadines","VCT","GDP (current US$)","NY.GDP.MKTP.CD","13066633.8255337","13999964.8130718","14524963.493562","13708298.8794661","14758296.2404465","15108295.3612136","16099959.5355017","15835088.4020619","15350000","16650000","18450000","20051648.1111283","27585488.2223049","30165373.2430518","32924215.7541822","33237164.0553397","32792479.982624","36537036.3917697","46599999.1770143","54511110.1484102","60307406.3423402","74799998.6789844","85448146.6390795","94044442.7835597","103499998.172124","112881479.487923","127974071.81397","142329627.115998","164574071.167591","177296293.165131","198207403.906938","212492588.839838","233188884.770625","238774069.857172","243255551.259508","266481476.775249","281518513.546722","293070365.194561","317851809.201349","331866660.80569","396261363.372142","430039288.701529","461883436.287289","481806287.78729","521975101.892698","550728666.666667","610778296.296296","684049037.037037","695428851.851852","674922481.481481","681370666.666667","677039407.407407","694445888.888889","718879481.481481","728696703.703704",
"Venezuela, RB","VEN","GDP (current US$)","NY.GDP.MKTP.CD","8607600068.65332","8923366627.53039","9873397859.35133","10663375513.5473","9113580696.48012","9602944667.73034","10096574669.5506","10472776743.7753","11470909285.1461","11927570676.9213","12993115056.382","14471557937.6802","15922867181.2727","19445932860.3322","29087099933.3256","31413164178.7398","36272315695.3908","42337056974.7001","46507640231.1473","55750554788.6546","67135122863.8789","75498829319.371","76693647866.3483","78586503425.9925","55952339079.6385","57935742246.6933","58915108093.8796","45343793675.9793","58428404473.5586","42142303738.5494","47027508385.03","51734363023.7838","58470358475.8681","58107555298.4641","56529904239.4612","74888742183.6849","68258588862.7845","85837385778.751","91338542541.7674","97974136436.6528","117147614565.563","122909734601.322","92889586976.1833","83622191418.9774","112451400422.982","145513489651.872","183477522123.894","230364229156.963","315600203539.823","329418979506.288","393801459277.332","316482190800.364","381286237847.667","371336634589.947","509964084931.332",
"Virgin Islands (U.S.)","VIR","GDP (current US$)","NY.GDP.MKTP.CD","24200000","25700000","36900000","41400000","53800000","66500000","84100000","115400000","173800000","211300000","219000000","257000000","307100000","351600000","395400000","399800000","440000000","461800000","512900000","606700032","727800000","821800000","832600000","916899968","985400000","990400000","1035600000","1147800064","1204600064","1343900032","1564700032","1671200000","1770899968","1996000000","","","","","","","","","","","","","","","","","","","","","",
